x 1
-179.9548862784304 0.002735883400352801
-179.86465883529118 0.0027313132517175825
-179.77443139215197 0.0027341034477264526
-179.68420394901275 0.002742065127717281
-179.59397650587354 0.0027322032280307565
-179.50374906273433 0.002747212558285369
-179.4135216195951 0.002742377822097585
-179.32329417645587 0.0027474771458379345
-179.23306673331666 0.0027291965512970602
-179.14283929017745 0.002746659329766369
-179.05261184703824 0.0027335983260351917
-178.96238440389902 0.002735017477453496
-178.8721569607598 0.002743075371099803
-178.7819295176206 0.002733574272621322
-178.69170207448138 0.00274435020203489
-178.60147463134217 0.002739419252191628
-178.51124718820296 0.0027467795968357167
-178.42101974506375 0.0027491368313949348
-178.33079230192453 0.0027381444212565406
-178.2405648587853 0.0027399484272967586
-178.15033741564608 0.0027331653645855393
-178.06010997250687 0.00272751281232619
-177.96988252936765 0.0027454566590728903
-177.87965508622844 0.0027500027542942396
-177.78942764308923 0.00274269051647789
-177.69920019995 0.0027482949619095
-177.6089727568108 0.0027365809493550184
-177.5187453136716 0.0027451920715203253
-177.42851787053237 0.002745649086383847
-177.33829042739316 0.0027500027542942396
-177.24806298425395 0.0027313132517175825
-177.1578355411147 0.0027522397217841096
-177.0676080979755 0.0027344401955206265
-176.97738065483628 0.002748343068737239
-176.88715321169707 0.00275837334232085
-176.79692576855786 0.0027531296980972835
-176.70669832541864 0.0027318664802365826
-176.61647088227943 0.002746322581972195
-176.52624343914022 0.002746202314902847
-176.436015996001 0.002752335935439588
-176.3457885528618 0.0027348009967286704
-176.25556110972258 0.0027387698100171495
-176.16533366658336 0.002742161341372759
-176.07510622344415 0.0027534183390637186
-175.9848787803049 0.002732780509963626
-175.8946513371657 0.0027479582141153257
-175.80442389402648 0.0027431956381691507
-175.71419645088727 0.0027534183390637186
-175.62396900774806 0.0027494735791891087
-175.53374156460885 0.0027581328081821544
-175.44351412146963 0.0027477898402182388
-175.35328667833042 0.0027390103441558454
-175.2630592351912 0.002744037507654586
-175.172831792052 0.0027315297324424087
-175.08260434891278 0.002749521686016848
-174.99237690577357 0.0027412473116457154
-174.90214946263433 0.0027592633186340246
-174.8119220194951 0.002742233501614368
-174.7216945763559 0.002736436628871801
-174.6314671332167 0.0027407421899544545
-174.54123969007748 0.0027492330450504133
-174.45101224693826 0.002746827703663456
-174.36078480379905 0.002747621466321152
-174.27055736065984 0.002760201401774938
-174.18032991752062 0.00274548071248676
-174.0901024743814 0.0027497862735694134
-173.9998750312422 0.002755294505345545
-173.90964758810298 0.0027360758276637575
-173.81942014496377 0.002749281151878152
-173.72919270182453 0.002744470469104238
-173.63896525868532 0.0027565212294528934
-173.5487378155461 0.0027405016558157587
-173.4585103724069 0.002744205881551673
-173.36828292926768 0.0027596962800836766
-173.27805548612847 0.0027386254895339322
-173.18782804298925 0.002739467359019367
-173.09760059985004 0.002755294505345545
-173.00737315671083 0.0027562325884864583
-172.9171457135716 0.0027461301546612385
-172.8269182704324 0.0027415359526121504
-172.7366908272932 0.002743508332549455
-172.64646338415395 0.0027524080956811965
-172.55623594101473 0.0027510611045045005
-172.46600849787552 0.0027396116795025847
-172.3757810547363 0.002736051774249888
-172.2855536115971 0.002752600522992153
-172.19532616845788 0.002741487845784411
-172.10509872531867 0.0027370860710462797
-172.01487128217946 0.0027401168011938455
-171.92464383904024 0.002758854410598242
-171.83441639590103 0.002762606743161895
-171.74418895276182 0.002750195181605196
-171.6539615096226 0.0027490887245671955
-171.5637340664834 0.002760682470052329
-171.47350662334415 0.0027517346000928487
-171.38327918020494 0.0027440856144823247
-171.29305173706572 0.0027559439475200237
-171.2028242939265 0.002755246398517806
-171.1125968507873 0.002737783620048497
-171.02236940764809 0.00276231810219546
-170.93214196450887 0.002755919894106154
-170.84191452136966 0.002749906540638761
-170.75168707823045 0.0027401889614354544
-170.66145963509123 0.002747044184388282
-170.57123219195202 0.002757940380871198
-170.4810047488128 0.0027513497454709356
-170.3907773056736 0.002753851300513371
-170.30054986253435 0.0027456250329699772
-170.21032241939514 0.002747212558285369
-170.12009497625593 0.0027657096335510696
-170.02986753311671 0.002751253531815457
-169.9396400899775 0.002761933247573547
-169.8494126468383 0.0027520954013008922
-169.75918520369908 0.002754067781238197
-169.66895776055986 0.0027474771458379345
-169.57873031742065 0.0027584214491485895
-169.48850287428144 0.002750604089640979
-169.39827543114222 0.0027641461616495474
-169.308047988003 0.0027695100729424617
-169.21782054486377 0.002761235698571329
-169.12759310172456 0.002755919894106154
-169.03736565858534 0.0027642664287188955
-168.94713821544613 0.0027633042921641126
-168.85691077230692 0.0027654690994123737
-168.7666833291677 0.0027492089916365437
-168.6764558860285 0.002773045924781289
-168.58622844288928 0.0027471885048714994
-168.49600099975007 0.002757940380871198
-168.40577355661085 0.002760369775672025
-168.31554611347164 0.002765757740378809
-168.22531867033243 0.002767585799832896
-168.13509122719321 0.002754356422204632
-168.04486378405397 0.0027676339066606353
